contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,asm_0,entropy_0,asm_45,entropy_45,asm_90,entropy_90,asm_135,entropy_135,label
2074.235368420669,3413.4754774306884,1931.449578947017,751.2092013889383,21.009894736838362,29.411458333335226,20.606631578943777,11.084852430556449,0.611526520501992,0.577542024541723,0.6146368513880975,0.6420234368029024,0.6001560184962736,0.5673610079748139,0.6038361530439356,0.6249207670122509,0.8094814455382698,0.6915273037514139,0.823780583002765,0.9322109001451396,0.36018724653739603,5.745389343819458,0.32189851337009007,6.036817637792885,0.36461809972299186,5.717071164112987,0.3905259650430561,5.515757592060841,0.0
2075.764842104882,740.7527126736609,1913.3855789470279,3398.845160590418,20.99452631578576,10.968641493056433,20.475052631575462,29.2961154513905,0.6124429191247858,0.643808702319388,0.616280509439947,0.5789391840762409,0.6012073632522423,0.6263309811941858,0.6053088541101782,0.5686617540465643,0.8092968183732944,0.9331093923642397,0.825338922694105,0.6927223623324545,0.3614502936288089,5.7345954781698225,0.3922904980035477,5.4957607864530935,0.3663988088642661,5.6990609369009935,0.3233761905152121,6.0204269137762205,0.0
1956.7427368417314,3161.181206597385,1931.0385263154162,863.3719618056158,21.13178947368041,29.67599826389086,21.58568421052224,12.524522569445592,0.5764784256753778,0.5392525208713969,0.5748272894798325,0.604036569724031,0.5637418222069241,0.5300468167168948,0.5651071871458575,0.5839124358278086,0.829291988736162,0.7277761934502693,0.8319243096890646,0.9256644337543599,0.3178048421052632,6.264223813575764,0.2809496279116029,6.570639412905172,0.31934613296398884,6.2636905177265705,0.34095373271424084,6.088076620765781,0.0
1965.1154736838353,889.0410156250612,1940.1396842101506,3167.0566406251596,21.19357894736461,12.631727430556712,21.623473684206434,29.712239583335297,0.5761627002814822,0.6039850970126626,0.5750368735156546,0.5393597789289829,0.5634264632596743,0.5838036382119719,0.5653174089421795,0.5301552978674235,0.8285860996022416,0.9235235767198918,0.8312993056711988,0.727511585856163,0.31744937950138513,6.266614741181959,0.3408266879894114,6.090216870527316,0.31958377285318545,6.261643330822631,0.2810646398567859,6.5693182698285275,0.0
1914.7464210522835,659.8539496528263,1976.167473683862,3331.652018229306,20.56621052631216,10.406901041667505,20.50242105262812,29.04503038194608,0.6150082445469947,0.6482421660090428,0.6154736223250311,0.5782325177908336,0.6050990029111007,0.6315365081327103,0.6039436050793592,0.5700711727262943,0.8235620685623127,0.9397757759389592,0.816436976633904,0.6955136863409663,0.36614480332409993,5.699688502057578,0.39883836110432946,5.443990562515998,0.3647478781163436,5.700765298642231,0.32498114197342487,6.01118583499927,0.0
1899.9961052628132,3259.0805121529133,1896.520526315454,600.2733289931003,20.492736842101625,28.698784722223845,20.120315789470276,10.072157118056374,0.6151131078815023,0.5798598881474196,0.617158151079417,0.6498333623888543,0.6052039971086208,0.5716977391656927,0.6056270302115816,0.6330553846595762,0.8247863668986548,0.7009113256553365,0.8229864320977334,0.9449906673846904,0.3662718781163437,5.700157033475101,0.3268383049670562,5.992938257359514,0.3667840997229919,5.68044517321477,0.40075912004635655,5.422879194835106,0.0
1898.0106315785863,624.4924045139351,1856.4842105259777,3186.1440972223736,20.72789473683832,10.371961805556385,20.030526315785856,28.692491319446276,0.6081622706136147,0.642374857110548,0.6107678556485818,0.5737245801114755,0.5985733870820629,0.6254618410058079,0.5995231530810431,0.565297807343409,0.8261847550035161,0.9431823096344928,0.828119402500317,0.7097265104233376,0.35829009972299164,5.798099685224876,0.39120251455424754,5.525846066327196,0.35942801108033234,5.768874101212775,0.31956161098715713,6.084911793294291,0.0
1916.4446315785847,3238.9905598959867,1921.086526315437,684.1220703125515,20.843578947364627,28.974066840279647,20.34189473683843,10.721028645834185,0.6078030648773535,0.5720443327473712,0.6098054884059049,0.6411692472936789,0.5982579928748832,0.5639964946351294,0.5983654605478453,0.6240514079296099,0.8245527929061213,0.7059537814667353,0.8228623548591287,0.9379548222491442,0.3579126260387811,5.799654501924525,0.3180920459606029,6.101792418702216,0.3580412243767313,5.7851497135778365,0.3894401597387997,5.546690236461069,0.0
1948.7742105259615,3312.7373046876423,1922.396105262803,635.8453776042128,20.425368421049054,28.972547743057316,20.67905263157512,10.384657118056401,0.6137658479859407,0.5778107381237991,0.6123799665352101,0.645732223668431,0.6022599589642762,0.5687702602307864,0.602678343393447,0.6296924806944686,0.819607311774872,0.6982264550689,0.8235671155882389,0.9421797402044886,0.3627170581717451,5.730413057957333,0.32349960892288787,6.030531419226705,0.363221185595568,5.742432686354641,0.3965126202430256,5.4704421180743426,0.0
1953.4624210522709,635.7222222222678,1914.6991578943832,3311.560546875143,20.43252631578582,10.346137152778619,20.617052631575223,28.951822916668476,0.614447976538192,0.6467018470384842,0.6137321458834284,0.5781334953507254,0.6029961113052148,0.6306688665305329,0.603940963158249,0.5694209871914913,0.8192967279719449,0.9422202617331551,0.8244138403807012,0.6985660650002372,0.3636043102493076,5.72308725666316,0.39774321921077793,5.456899558720333,0.36474468698060947,5.7252764577638615,0.32424026065402556,6.021319929620402,0.0
2040.7926315785166,1334.6816406251348,1815.22757894698,2851.191189236345,24.58610526315288,17.815321180557497,22.524210526311176,31.082682291669883,0.4376557171132244,0.4559041145600305,0.4445599745610602,0.40576108517747894,0.42093748425497424,0.4315051814640832,0.42483926241803727,0.3903323888374324,0.8362796083988762,0.8934040740637552,0.8547797508408957,0.7723997608167255,0.1771883656509695,8.23816079531078,0.18619672163033188,8.116303396405254,0.1804883988919668,8.154061112319699,0.15235937377552924,8.525759016453842,0.0
2023.8370526311596,2798.768880208559,1758.4804210522805,1282.2591145834597,24.493684210521415,30.81250000000305,22.218947368416824,17.492838541668664,0.438591114924406,0.4070689079612538,0.4461610657868569,0.45720614096833384,0.4210437367480786,0.391634603259619,0.42578953223595123,0.43313027729671466,0.837685102130444,0.7765149296554751,0.8592269734795319,0.897556198871689,0.1772778282548476,8.229868851155999,0.15337766247031123,8.506640925000564,0.18129672576177278,8.12378893971069,0.18760183711110812,8.103539813203223,0.0
1919.226947368005,1137.6491970487205,1721.925473683851,2708.8371310766215,23.842315789468937,16.401367187501968,21.92421052631155,30.133138020836356,0.4495310578073017,0.4722131742083149,0.45446430182866504,0.4165770943260324,0.43272510194157426,0.44744761087639606,0.4363117516160553,0.4038931942091986,0.8452605708890116,0.9086740654592395,0.8614022446931683,0.7826474570134833,0.18725101385041554,8.077270380211827,0.20020936447897072,7.915430796032387,0.19036794459833797,7.99207168253033,0.16312971232849874,8.336076296503718,0.0
1928.0887368416888,2747.2401258682876,1771.3112631575293,1192.35948350706,23.933578947363657,30.372287326391948,22.208315789469413,16.741210937501993,0.44836233963551964,0.4147334357101134,0.4526716516633273,0.4699801979103802,0.43156802938685174,0.4020493230379661,0.43452290517829684,0.44517015442243,0.8444944494778006,0.7797383817631651,0.8575920876933402,0.9043579083692371,0.18625096398891972,8.090799480194612,0.16164365815527643,8.360232218009022,0.1888101551246537,8.01426434990408,0.19817646638846698,7.943397097219798,0.0
1661.2765263153992,2933.6443142362964,1708.9474736838001,637.469184027828,20.655894736837265,29.326388888891163,21.105999999994992,11.416015625001066,0.5545000581025196,0.5160769716045188,0.5545010574874025,0.5904805765088363,0.541955339513881,0.5086649088358599,0.5435313791408034,0.5669839575331553,0.8444931780018936,0.7298969292320633,0.8409737196233211,0.9413422454063084,0.2937155900277009,6.641651394125045,0.25873998948085447,6.971512678049805,0.2954263601108033,6.6295562029942925,0.32147080809981743,6.376067661441536,0.0
1666.2121052627729,628.9817708333833,1712.7585263153844,2938.7275390626805,20.659684210521508,11.302083333334396,21.082526315784495,29.283094618057675,0.5560712897284588,0.5921073316727624,0.5558386844845158,0.5179345726724842,0.5435335909976875,0.568936734149671,0.5452141107791487,0.510507352101182,0.8441843965340879,0.9421964121103925,0.8408503028537287,0.7298048557969594,0.2954287645429363,6.619740449958447,0.3236890074647502,6.349170924647512,0.2972584265927977,6.60886805582408,0.2606177565492227,6.9492504920018705,0.0
1609.135894736442,2778.5097656251996,1728.067684210085,704.6715494792307,20.844736842100225,29.53559027778022,21.856105263152337,12.244032118056777,0.5267993173579925,0.4871338177934225,0.5204695132283653,0.5627798454630825,0.513959638196623,0.47916525995660736,0.5073358037123396,0.5349786812231094,0.8549058245663703,0.7527980331284709,0.8444110063630133,0.9373073249927908,0.2641545096952909,7.04376786159421,0.22959934634926873,7.391289558633528,0.2573896177285319,7.127012317848673,0.2862021893630794,6.8239592824777615,0.0
1616.1230526311754,717.7972005208992,1738.0679999995584,2793.362738715476,20.88789473683682,12.29220920139011,21.90947368420495,29.584526909724687,0.527191301538614,0.5629457262165456,0.52115715348063,0.4879395046331513,0.5143799214598291,0.535629235322228,0.5081763113672423,0.4799225353989626,0.8543557360626667,0.9362258987077373,0.8436993129298004,0.7518247550448146,0.2645867036011082,7.039476546552066,0.2868986777317377,6.816374975505796,0.25824316343490306,7.116396166644708,0.23032563998375405,7.383815563255192,0.0
1738.9743157890557,597.0437282986617,1633.6657894733023,2943.4892578126683,21.113052631573936,10.997504340278757,20.22389473683747,29.192816840279907,0.5642597549672256,0.6005748939403286,0.5655772809802136,0.5263465169653059,0.5518469417250658,0.5784835543623469,0.5537428426029266,0.5194037987622746,0.8360661880325154,0.9443426000026764,0.8449115057387832,0.7254480143744814,0.3045350470914128,6.5085674501456205,0.33464322266755286,6.218036092976786,0.30663113573407197,6.479301069116875,0.26978030616854454,6.821826234659053,0.0
1733.3162105259,2917.272460937669,1608.849473683833,583.7698567708842,21.064631578942386,29.028103298613267,20.04631578946908,10.857096354167636,0.5644912177533143,0.5280768937254408,0.567703851603755,0.6026564835936873,0.5520572353802006,0.5213548324141102,0.5557413256655712,0.5804356807676699,0.8363954833630431,0.7272747151272729,0.846887115019951,0.9454655151402304,0.3047671911357342,6.505259873131008,0.2718108612814067,6.80253544377938,0.3088484210526316,6.4565559931442875,0.33690557950808686,6.195342361275327,0.0
1731.2725263153666,595.7991536458843,1587.0133684206685,2891.0666232640638,21.310842105258086,11.03982204861212,19.992736842100637,29.142578125002277,0.5555020240737124,0.5971969129859177,0.5632618977381133,0.5232284856885216,0.5445879328633699,0.5740339437198364,0.5515309490967222,0.5163666899153296,0.8377402067367294,0.9447682037973758,0.8503487892392307,0.7317850358371819,0.29657601662049865,6.60811444733686,0.3295149685424052,6.29011818250439,0.3041863878116344,6.5210835498795605,0.266634558453972,6.876075680681096,0.0
1747.1626315785227,2911.0278862849027,1613.942421052236,619.1439887153304,21.423894736836978,29.272243923613438,20.19063157894265,11.207573784723253,0.5539955820163718,0.5213737428023046,0.5613617084844532,0.5956152488929581,0.5430094962514839,0.5144149790877961,0.5495319287540242,0.5721895735315486,0.8363578473416157,0.7304558577166006,0.8481313429710912,0.9427002398060298,0.29485931301939056,6.6279933204986055,0.264622770709756,6.902066146335249,0.30198534072022165,6.547354615737245,0.32740090805807237,6.316202787685034,0.0
1644.7149473680147,669.2764756945036,1654.0657894732726,2813.788736979363,21.236421052626095,12.102430555556708,21.09799999999494,29.247938368057905,0.5309991207858221,0.5644919842766035,0.527377791297023,0.493006863891187,0.5189007879168618,0.5393203498156611,0.514485914513316,0.4836047515168726,0.8518805080730558,0.940243106092031,0.850014130539035,0.7486475795143487,0.26925802770083085,6.993123411286242,0.29086643972514575,6.75441014511851,0.26469575623268704,7.033105072398636,0.2338735556896822,7.332781611302593,0.0
1649.432421052227,2857.515625000194,1700.1497894732634,702.3970269097833,21.244421052626095,29.464192708335688,21.361578947363302,12.310438368056719,0.5315226102964813,0.49223866804354915,0.5256419867536126,0.5637179090654019,0.5195321942198906,0.48284559450803594,0.5126977424069354,0.5385609407773719,0.8515244064586013,0.7452024345301604,0.8460730772626959,0.9373889233798767,0.26991370083102495,6.983765581366105,0.23313986813580548,7.340756440563127,0.26285897506925215,7.052936079126736,0.2900478869308659,6.765292314554375,0.0
1623.327368420656,2925.1407335071185,1713.9222105259228,600.5174696181081,20.163789473679405,29.15006510416888,20.984947368416258,11.021592881945434,0.5635530340684219,0.5250130147248462,0.5612617993779623,0.5980902200759585,0.5520590267126934,0.5177774141172521,0.5501641054596248,0.5765308731239437,0.8458672692515377,0.7269313761131948,0.8382826447781511,0.9439827203352021,0.30476916897506945,6.506925564839285,0.2680934505698121,6.848439787546404,0.3026805429362884,6.527696990309924,0.33238784766491547,6.243367709351012,0.0
1625.6942105259188,599.8314887153302,1720.2491578943416,2927.714843750174,20.163894736837296,10.96907552083432,20.963684210521528,29.112196180557746,0.56478605782759,0.5997139603711006,0.5628359659586954,0.5266907271618195,0.5533216193176701,0.5781579503066345,0.5517415238507737,0.5194030393894149,0.845710786096972,0.944086938266134,0.8378720608340888,0.7269354990188329,0.30616481440443216,6.489280132286501,0.33426661550262826,6.221499044629543,0.30441870914127434,6.50924368053691,0.26977951732682587,6.82792360910313,0.0
1843.1141052627013,1093.5893012153892,1569.4247368417452,2536.8205295141697,24.998315789467956,17.24164496527989,22.403894736837042,30.808593750003403,0.383719488645709,0.4180845829564467,0.3967031711434685,0.3548345289091789,0.3674807323419994,0.383113781932257,0.37336957102186114,0.34088348145487485,0.8475491823315273,0.9101068352411936,0.8705902842407827,0.7916242931395183,0.13504208864265926,9.055036952109768,0.1467761699064278,8.851574541362414,0.13940483656509686,8.938234002972596,0.11620154792879835,9.288149514831808,0.0
1837.2802105258572,2530.5334201391665,1552.027157894382,1066.6822916667743,24.911368421046898,30.717881944447832,22.253473684205503,17.04318576389098,0.38632835000270266,0.3575745338392116,0.39940464580856744,0.42109121741572625,0.3701102478557148,0.3437007693263465,0.376104975915685,0.3863674727635049,0.8482781515796474,0.7924600895480821,0.8721745304268466,0.9124526691352915,0.13698159556786707,9.020779701836467,0.11813021883552455,9.252445397146847,0.14145495290858728,8.902038307119811,0.14927982400964807,8.810811783875067,0.0
1525.2603157892763,1671.8691406252615,1675.4532631576672,2234.6119791669926,25.717578947365556,27.059027777781854,26.165684210522873,31.03342013889328,0.20229619492623413,0.18564715052886288,0.19986717961207465,0.17500657668520256,0.163372236119317,0.1538567828042151,0.16766205622308236,0.1415646611733551,0.8497015496999377,0.832537569944656,0.836997671047067,0.7761705487774249,0.02669048753462604,11.592583226624006,0.023671909614845565,11.753847655379696,0.02811056509695292,11.599437536697137,0.02004055329311041,11.839546186050905,0.0
1520.0579999998029,2174.8551432294935,1617.0510526313594,1630.5521918405318,25.72789473683925,30.755750868059902,25.855263157891333,26.83908420139293,0.20006328159227343,0.1741155646521426,0.19909192464045558,0.18460851087543545,0.1612717463701728,0.14059357887326626,0.16692785443794816,0.15266724643667795,0.8498675751027988,0.7816754603093149,0.8423605781690511,0.8363157390810871,0.026008576177285324,11.619249398273931,0.019766554420377,11.849753526245872,0.027864908587257615,11.610014531064278,0.023307288134539566,11.768081794429744,0.0
1551.9718947364545,2586.706380208569,1763.7934736837421,841.7852647570237,21.492736842100108,29.965928819447555,23.574947368414946,14.413085937501753,0.4540900216072101,0.4149913756670665,0.44477592582337344,0.48360387652431713,0.4381878700034988,0.4040055398396901,0.4308286031805231,0.4532920883360915,0.8689980042191074,0.7833479038374479,0.8508067466206197,0.9294601239821102,0.19200860941828252,8.08571706713275,0.1632204762211552,8.430175182310954,0.1856132853185595,8.186222536782148,0.20547371734807518,7.9331690316866705,0.0
1560.3961052627697,871.446072048693,1779.2997894732107,2601.738606771072,21.547052631573777,14.58365885416844,23.6652631578886,30.041341145836448,0.4542969596458636,0.4838132861968522,0.4454975754668427,0.41547240872540403,0.43839772478523825,0.4534003865033797,0.4314586160873863,0.4045457950173541,0.8683126133368938,0.9270739914498372,0.8496686567120321,0.7823737380017529,0.19219256509695293,8.08357553702314,0.2055719104813941,7.932818603710302,0.18615653739612187,8.179769200173945,0.16365730026621875,8.425844458514922,0.0
1788.9094736837785,955.7468532987064,1525.8121052628123,2513.879014757207,24.355578947362737,16.021375868057522,21.9630526315739,30.34233940972567,0.3988402347318015,0.43422801116665927,0.40804347972130006,0.3697131268902026,0.3814759643244742,0.39938117154422453,0.38799419563289955,0.3548749353246316,0.8522263270854286,0.921582497014911,0.8744100416154035,0.793892582717279,0.14552391135734066,8.861940006993448,0.15950532018402483,8.646419000951349,0.15053949584487536,8.752799929005448,0.12593621972166463,9.10970423321864,0.0
1794.6342105258825,2518.5282118058194,1542.7549473680726,980.1271701389866,24.440736842099557,30.4273003472257,22.11368421052123,16.215060763890868,0.39624935479686657,0.36702014126406796,0.4053296731464096,0.43141025921707743,0.378846441238042,0.3521659371283082,0.3852588078557287,0.39623585065386796,0.8515196781694861,0.7932375782196011,0.8728899707161193,0.9194765341611774,0.14352462603878116,8.895473445090301,0.12402084727346159,9.144606552847842,0.1484243490304709,8.789100425200639,0.15700284934338235,8.686256967523274,0.0
2054.6918947364597,3248.4575737849023,1899.9001052627923,945.9279513889603,21.956315789469738,30.28743489583541,21.319894736838133,12.874131944445631,0.565211742027422,0.5258964328489752,0.5650060051683703,0.597745312094954,0.5518455061009407,0.5158306814763535,0.5530028326906765,0.573930120137019,0.8251421405793262,0.7267247484353248,0.8385271942115916,0.9204737835454146,0.30453346260387804,6.440137659858813,0.2660812919522506,6.768370496996394,0.30581213296398896,6.4310903041129235,0.3293957828003684,6.22792487242048,0.0
2055.8030526311964,911.7501085070123,1851.45768421017,3208.7725694446244,21.977789473680286,12.652669270834503,21.054526315785516,30.035156250002046,0.5646621720611956,0.599253781630295,0.566627329539738,0.5271446796450102,0.5513193744387234,0.5752318743506435,0.554475814948501,0.5171313020781431,0.8250345632234152,0.9233037466976712,0.8425200579040948,0.7299486265903885,0.30395305263157885,6.446220164300101,0.3308917092688291,6.211085347952652,0.307443429362881,6.415865897464934,0.2674247835889274,6.75543135361553,0.0
1852.0356842101446,3113.837456597421,2070.599368420639,1079.0075954861975,21.51673684210107,30.615451388891227,22.985052631574725,14.368706597223678,0.5395599686042603,0.49548864561590183,0.528899421423421,0.5635402819614328,0.5243786456262781,0.4844827961201732,0.5155409820325282,0.5391067647788713,0.8467219984581774,0.7453014280634435,0.8292727219782385,0.9117431872498288,0.2749729639889198,6.81825702604589,0.2347235797364034,7.207320218640515,0.2657825041551246,6.925398682291451,0.2906361038302197,6.697179400774372,0.0
1844.2574736838246,1079.7428385417547,2064.0822105258994,3096.0286458335286,21.486736842101013,14.38324652777919,22.951473684206157,30.557074652780184,0.5389790779159298,0.5626413249396398,0.5293159714769932,0.49508519258067124,0.5243776947572524,0.5386723027416445,0.5155400148631971,0.48437403379138505,0.8471152589722909,0.9115328033209794,0.8295493898672679,0.7462947447458214,0.27497196675900265,6.826315453629034,0.2901678497408644,6.709225974090296,0.26578150692520774,6.933460313673237,0.23461820461131905,7.212456690851399,0.0
1878.9331578943772,861.1043836806213,1954.377789473309,3185.2820095487764,21.256315789469824,12.394748263890023,21.507052631574975,30.024631076391056,0.5705952072550697,0.6050348246839362,0.5718475567793323,0.531600987741939,0.5582674326124647,0.5817414821283619,0.5585816575434305,0.52309824400142,0.839076420891745,0.9270174632212217,0.8322673105078328,0.7298268635879586,0.31166252631578956,6.342399948296346,0.33842315202877843,6.113488298127515,0.3120134681440444,6.345971410163449,0.27363177287725743,6.674119465944133,0.0
1872.2755789469918,3111.4445529515465,1882.7976842101634,794.3336588542276,21.261473684206678,29.715603298613072,21.15410526315407,12.035264756945539,0.5698701435504869,0.5331191240865919,0.5735687175165052,0.6054791003081773,0.5575299254106916,0.5238582395540669,0.5596344325189999,0.5823919834767937,0.8394527870289727,0.7351319419133988,0.8377665075123134,0.9324250397320911,0.31083961772853197,6.364237605967628,0.2744274551485793,6.652301556012209,0.31319069806094196,6.329770070415331,0.33918042241791163,6.11223455177489,0.0
1984.8076842101466,829.6700303820041,1773.311789473341,3118.133463541824,21.968947368416952,12.301974826389984,20.482736842101406,29.966145833335588,0.5641745220507671,0.6024955317138868,0.5720448032406588,0.5306336481149234,0.5527970930085512,0.5801146632483015,0.5612127499375262,0.5216918876744353,0.8305698125234198,0.9296012416905309,0.8473397335399333,0.7352456195817796,0.3055846260387811,6.411509382736475,0.3365330225155678,6.132305313404214,0.31495975069252075,6.318242732850552,0.2721624256652079,6.682357458332894,0.0
2010.9664210522485,3181.6808810765415,1844.6823157891188,894.0325520833986,22.111684210522235,30.284179687502153,20.857263157890852,12.707465277778937,0.5637626286645481,0.5282665743955781,0.5711017016488162,0.6009618885142057,0.5525855419420221,0.520497396000649,0.5599482811494713,0.5787043146201882,0.8286837770217761,0.7310458887026324,0.8418928243713492,0.9244766844578612,0.30535078116343484,6.41556152743227,0.2709175392433449,6.704651837704003,0.3135420775623269,6.340947175619756,0.3348986837599013,6.150488535547024,0.0
1869.8103157890891,953.9366319445211,2003.7729473680326,3159.9306640626714,21.653052631574663,13.432074652778981,22.113789473680043,30.253797743057692,0.5450438948905368,0.5759740801349784,0.5465543951752359,0.508139183233772,0.5321660749257381,0.5531011724891904,0.5318497278028078,0.49684496324579497,0.8436167475072971,0.9209006481885751,0.8317288179831113,0.7380373930920467,0.28320073130193923,6.715420134030075,0.3059209070087952,6.507188597921978,0.2828641329639891,6.721006636440731,0.24685491750269756,7.0456697651165525,0.0
1876.3897894732988,3223.064453125171,2083.2879999995957,1010.9063585070248,21.6643157894694,30.535156250002117,22.469684210522068,13.72970920139022,0.5459348830119124,0.5073791832472971,0.5456047553668201,0.5752090929642173,0.5330080633234305,0.4960858706055201,0.5309025138613578,0.5523417925487574,0.843155571672873,0.7333527519787331,0.8256238380027087,0.9163639695424312,0.2840975955678672,6.70272670711619,0.2461011910144193,7.052084099011662,0.28185747922437693,6.732769110079655,0.30508145579585333,6.516820827836123,0.0
1981.266842104885,3267.6260850696103,1965.8730526311967,922.4884982639604,21.411263157890946,30.33420138889087,21.643789473680282,12.684027777778962,0.5757543675367925,0.5344619003371281,0.5720136267990481,0.6066632542468967,0.5623716991259097,0.52461991699872,0.5592155764477159,0.5827181059402399,0.83035825417748,0.7237180724622589,0.8321768245699143,0.9220656393269986,0.31626192797783925,6.2831385815562895,0.275226057311635,6.641745775866553,0.3127220609418283,6.326042597920788,0.3395603909904574,6.101198792311122,0.0
1984.011578946995,895.9055989584022,1927.4428421048979,3238.21430121545,21.418105263154143,12.542534722223381,21.419894736838273,30.138346354168608,0.5752952085554364,0.6078822821560524,0.5726138108171539,0.5354470130270386,0.5619508609149277,0.5833691984586189,0.5604783868808774,0.5253782659989242,0.8300669919260787,0.9242474907770283,0.8353301741993592,0.7260038610766149,0.3157887700831026,6.287922199657324,0.34031962171012986,6.0902267462531565,0.3141360221606648,6.308897509482222,0.2760223223839277,6.633749986366421,0.0
2165.6446315785624,1550.7428385418364,1875.3645263154554,2870.39062500026,25.285894736837605,19.42013888889112,23.39484210525916,31.343967013892236,0.40235020980611563,0.425974670231676,0.41497255847085424,0.3724505056201323,0.38189792112634396,0.3947295178103169,0.3905246701624581,0.35508139504816083,0.8279158033059685,0.8770390772533451,0.8515686135360978,0.7725581032938034,0.14584602216066483,8.729445958224627,0.15581139223075208,8.602434756323955,0.15250951800554022,8.61695254718249,0.12608279710934478,8.970685207333219,0.0
2162.3825263154195,2839.1062282988664,1820.424526315463,1501.369357639046,25.214736842101303,31.06369357639203,23.001157894733147,19.10460069444663,0.40416760687584397,0.37490770367939663,0.4165301294423794,0.4289557731667856,0.3832671402964042,0.35703381130080314,0.3926313743472877,0.3971177468367342,0.8285239631918159,0.775270024625924,0.8560411962987196,0.8810723033101026,0.14689370083102488,8.70721668801332,0.12747314241197366,8.94481609639117,0.15415939612188365,8.57372301701724,0.15770250485267162,8.557793421029002,0.0
2099.2141052627385,1584.533311632114,1977.077263157513,2979.2566189238596,24.709684210521722,19.255967881946724,23.6945263157851,31.76833767361439,0.42336960423661285,0.44832021717379084,0.4320701057199526,0.3911949833578965,0.4039928827435295,0.41685622106799686,0.40988446449966054,0.3749256138747717,0.8336607578211385,0.8750113020917929,0.8440684412094863,0.7651562853690868,0.16321024930747915,8.449384888438207,0.1737691090430742,8.311700235097662,0.16800527423822717,8.366030785310043,0.14056921593936875,8.717476064415262,0.0
2098.175263157483,3013.8516710071863,2029.1302105259276,1619.6182725696244,24.71547368420597,31.98383246528103,24.051052631574567,19.480685763891174,0.4230524493645777,0.38957616594856154,0.43078053917521864,0.44733054835233155,0.4036776435339777,0.37373331994866765,0.4086220273293944,0.4153376541434738,0.8338741223830876,0.7625140942553611,0.8401373027449899,0.8722946908517867,0.1629556398891967,8.449842643818565,0.13967659443984795,8.729287375862835,0.16697196121883656,8.380715809268278,0.17250536694938753,8.330332020598735,0.0
